video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count,sentiment,confidence
JENpTmMQBQY,Ugw343adTiSiLkf2mJZ4AaABAg,@solihinhinsolihin8991,"Banyak yang cerita di komen 😅😅😂 , gue mah langsung ke inti , enak aja denger lagu ini tanpa drama so mau di publish 😊",2025-05-19T00:22:27Z,0,cerita komen gue mah langsung inti enak dengar lagu drama sok publish,12,positive,0.9409911036491394
JENpTmMQBQY,UgyEETdV30Mvx8chTvR4AaABAg,@xhivy,tolong yang paham maksud dari ending video ada pria berada diatas kanan itu sebagai pemeran apa dan maksudnya?,2025-05-19T00:18:23Z,0,tolong paham maksud ending video pria diatas kanan pemeran maksudnya,10,neutral,0.6702764630317688
JENpTmMQBQY,UgyjMNkzAzB-oUb6gxl4AaABAg,@mas77-v2e,"padahal sudah di tegas kan ""ini soal hati bukan yg di yakini"" pada nyambungnya beda agama😅 ini lebih ke beda arah tujuan aja yg satu berdoa agar pisah yg satu berdoa agar terus bersama",2025-05-19T00:17:28Z,0,hati yakini nyambungnya beda agama beda arah tujuan berdoa pisah berdoa,11,negative,0.9597503542900085
JENpTmMQBQY,UgyEwof0tRVYG_F9_TV4AaABAg,@sigitprastyo9200,Disaat band ini vakum lagunya meledak.. emng keren si lagu nya.. good job fourtwnty semoga cepat pulih..,2025-05-19T00:10:46Z,0,disaat band vakum lagunya meledak keren sih lagu nya good job fourtwnty semoga cepat pulih,15,positive,0.9988985061645508
JENpTmMQBQY,UgyHX1rSF6bkxazS4h94AaABAg,@AliGem-e9h,"Janganlah merebut dia dari Tuhannya, bagaimana jika kelak keturunanmu habis di ambil oleh orang yang bersebrangan dengan keyakinamu dan Tuhanmu, pastilah kamu tau menyesal dan tau penyebabnya, jangan hanya karna terbawa suasana dan karna kamu ada kesempatan... Mantapp boss lagunyaa",2025-05-18T22:26:51Z,0,merebut tuhannya kelak keturunanmu habis ambil orang bersebrangan keyakinamu tuhanmu tau menyesal tau penyebabnya terbawa suasana kesempatan mantap bos lagunya,20,negative,0.9958123564720154
JENpTmMQBQY,Ugy7b1OXT6TcwtKVlH14AaABAg,@priskakusumaningrum5897,"Buset 2025 pada fomo sama ni lagu, Udah sering Dengerin lagu ini sejak 3tahun lalu",2025-05-18T19:13:12Z,0,buset fomo nih lagu mendengarkan lagu,6,neutral,0.8671920299530029
JENpTmMQBQY,UgxDN9C_0mT0cW4fiE54AaABAg,@BellaGifari,"Kita berpisah karena keadaan, dan takkan pernah bisa menyatu karena banyaknya perbedaan , perbedaan prinsip, perbedaan umur yang cukup jauh dan banyak hal lainnya lagi, yang seharusnya perbedaan itu disatukan oleh cinta, namun kenyataannya tidak pernah saling menyempurnakan, karena dalam hubungan bukan hanya sekedar cinta, tapi ada hal-hal lainnya juga yang sulit dikompromikan, jujur hingga kini rasaku masih ada sedikit tertinggal padamu, tapi aku harus belajar melupakan dan mengikhlaskan itu karena kisah kita telah usai.

          Dari Ebel untuk Eem

Banjarmasin, 19 Mei 2025",2025-05-18T19:08:48Z,0,berpisah takkan menyatu banyaknya perbedaan perbedaan prinsip perbedaan umur perbedaan disatukan cinta kenyataannya menyempurnakan hubungan sekedar cinta halhal sulit dikompromikan jujur rasaku tertinggal padamu belajar melupakan mengikhlaskan kisah ebel eem banjarmasin mei,32,positive,0.6687708497047424
JENpTmMQBQY,UgwuRsZTSbeh4g1nyax4AaABAg,@flooded_cnl4865,ada yang bisa jelasin Alur cerita video klip ini ? gw cari di komenan gak nemu,2025-05-18T17:15:18Z,0,jelasin alur cerita video klip gue cari komentar nemu,9,negative,0.7567235231399536
JENpTmMQBQY,Ugyi3GfzckvyLSLN3KJ4AaABAg,@vaisyaalexis7342,"Aku muslim, dia katolik... Bersama hampir 3 tahun berjalan beriringan, saat itu kita masih belum memikirkan masa depan karena msh SMA, tp ternyata kita tak bs bersama seterusnya... Dia memilih jalan hidupnya untuk masuk ke seminari, dan ntah sekarang apa dia sudah jd pelayan umat atau bagaimana... Kita lost contact, tp aku masih suka mengirim doa yg terbaik untuk dia....",2025-05-18T17:03:32Z,0,muslim katolik berjalan beriringan memikirkan memilih jalan hidupnya masuk seminari pelayan umat lost contact suka mengirim doa terbaik,18,neutral,0.8654157519340515
JENpTmMQBQY,UgwZCwGRH0ZmGZXZlMx4AaABAg,@Amk_09,"Pernah pacaran beda agama hampir setahun. Awalnya kita jalani aja dulu aku fikir dg dijalani dia akan masuk ke islam, tp sepertinya sulit hingga suatu waktu aku berdoa ""ya Allah gpp aku kehilangan cinta asal tdk kehilanganMu dan pertemukan aku dg jodoh yg bnr² mencintaMu"" Stlh aku merasa tdk ada ujung klo kita akan nikah, aku mutusin dia dg baik².. Selang 3 bulan aku ketemu jodohku yg jd suamiku skrg.. Doaku dikabulkan sm Allah, aku dikirimkan seorg laki-laki yg paham skali akn islam dan membuatku hijrah. Masya Allah. Buat kalian yg pacaran beda agama lebih baik putus aja jangan buang2 waktu pacaran karna yg rugi itu pasti ceweknya. Minta sama Allah biar dikasih yg terbaik. Karna apa yg kamu tidak suka bisa jadi Allah suka dan apa yg kamu suka Allah tidak suka tp Allah sangat tau mana yg terbaik untukmu. Pacaran haram ya.. Jangan mau diajak pacaran ok",2025-05-18T17:00:32Z,0,pacaran beda agama setahun jalani fikir dijalani masuk islam sulit berdoa ya allah apa-apa kehilangan cinta kehilanganmu pertemukan jodoh mencintamu ujung kalo nikah memutuskan selang ketemu jodohku suamiku doaku dikabulkan allah dikirimkan lakilaki paham islam membuatku hijrah masya allah pacaran beda agama putus buang pacaran rugi ceweknya allah biar dikasih terbaik suka allah suka suka allah suka allah tau terbaik untukmu pacaran haram ya diajak pacaran ok,67,positive,0.5089561343193054
JENpTmMQBQY,Ugyw3WYlY2llNXU9VEl4AaABAg,@Muhazir.M,"Sheila On 7 - Buat Aku Tersenyum


Bilaku Lelah Tetaplah Di Sini

Jangan Tinggalkan Aku Sendiri

Bilaku Marah Biarkan Ku Bersandar

Jangan Kau Pergi Untuk Menghindar",2025-05-18T16:19:02Z,0,sheila tersenyum bilaku lelah tetaplah tinggalkan bilaku marah biarkan ku bersandar kau pergi menghindar,14,negative,0.9973816275596619
JENpTmMQBQY,UgyFDNnQYRrS_pXzq254AaABAg,@IganPatasa,"saat remaja tertarik dengan islam, sedikit2 mulai belajar islam.lalu  dipertemukan dengan wanita yang membantuku.setelah itu aku putuskan mualaf dan menikah. wanita itu sekarang jadi istriku.sekarang kita di Aamiin yang sama",2025-05-18T15:38:50Z,0,remaja tertarik islam belajar islamlalu dipertemukan wanita membantukusetelah putuskan mualaf menikah wanita istrikusekarang amin,14,neutral,0.9940351843833923
JENpTmMQBQY,UgyBRX85uAl6BpUQ6L14AaABAg,@taskresek4498,"Assalamu'alaikum.
Saya PROTES boleh ya. Saya sangat tidak setuju menggunakan Nama Baik Bunda Hawa untuk mengibaratkan WANITA MURTAD. Beliau adalah Wanita Mulia di dalam ISLAM, bagi Umat Muslim. Jadi itu tidak layak, TIDAK PANTAS, PENGHINAAN.
Wassalamu'alaikum.",2025-05-18T15:05:25Z,0,assalamualaikum protes ya setuju nama bunda hawa wanita murtad beliau wanita mulia islam umat muslim layak penghinaan wassalamualaikum,18,negative,0.9976444840431213
JENpTmMQBQY,UgzFF8dYYHqbOcQXs7p4AaABAg,@hafidzocktoresyama7257,Kalo aku ngerasainnya bukan tentang beda agama..tapi tentang hubungan yg tadinya sefrekuensi..satu tujuan..sejalan..tapi harus berubah karena ego dan kepentingan masing2..dan akhirnya harus terpisah..karena sudah berbeda tujuan..,2025-05-18T14:57:16Z,0,kalo ngerasainnya beda agamatapi hubungan sefrekuensisatu tujuansejalantapi berubah ego kepentingan masingdan terpisahkarena berbeda tujuan,14,negative,0.9837934374809265
JENpTmMQBQY,Ugzy6fb9ONu7L1YiN-B4AaABAg,@halimahjamilah5733,Yang ciptain syair nya sungguh di luar Nurul...walupun AQ g ngalamin tp seperti masuk ke dlm ceritanya,2025-05-18T14:55:58Z,0,menciptakan syair nya sungguh nurulwalupun ngalamin masuk ceritanya,8,neutral,0.54225093126297
JENpTmMQBQY,UgySkuarwAO3QJ0kyHJ4AaABAg,@salfiyantriwahyudi4851,"kita sama sama ego bahwa perbedaan keyakinan emng ga bisa dipaksakan untuk bersama dan salahnya akulah org pertama yg menjauh secara pelan pelan, sampai kini kita asing",2025-05-18T14:48:14Z,0,ego perbedaan keyakinan dipaksakan salahnya orang menjauh pelan pelan asing,10,negative,0.9986308217048645
JENpTmMQBQY,Ugwi1JNMqt_Fa9tEwN14AaABAg,@MuhammadIbrahim-if6wi,"Ini ceritanya mungkin salah satunya murtad ya? Soalnya ada kata mulai berbeda,tak lagi sama",2025-05-18T14:42:03Z,0,ceritanya salah satunya murtad ya berbedatak,6,negative,0.9991853833198547
JENpTmMQBQY,UgxgLiE64RM8DPoCYLh4AaABAg,@lilimuardeti6422,"Mangu peringkat Top 11 Spotify Global setelah 2thn, definisi sabar ada waktunya👏🏻👏🏻👏🏻💪🏻",2025-05-18T14:07:59Z,0,mangu peringkat top spotify global definisi sabar,7,neutral,0.9983262419700623
JENpTmMQBQY,UgztS0a83kLtWOT-UCd4AaABAg,@REAR_DUATIGA,Merasakan beda kepercayaan selama 3 th bersama. Akhirnya kita berpisah dan sekarang bahagia dengan keluarga masing. Jodoh uda di takdiri tuhan,2025-05-18T13:43:28Z,0,merasakan beda kepercayaan berpisah bahagia keluarga jodoh takdiri tuhan,9,negative,0.9713976979255676
JENpTmMQBQY,UgxFUoe1JQmfzrQ09yl4AaABAg,@nianio5042,Mengagumi dia yang menggengam sedangkan aku menadahNya. Ku pendam dalam2. Biar jiwaku merana asal kiblatku tetap sama. 🙁,2025-05-18T13:14:47Z,0,mengagumi menggengam menadahnya ku pendam biar jiwaku merana kiblatku,9,negative,0.9818471074104309
JENpTmMQBQY,UgwA8XsGynysSEIra6F4AaABAg,@rindrapangestu8311,"Kesini gara2 pengen denger lagunya aja,gak ada cerita soal perbedaan keyakinan 😁😁",2025-05-18T13:06:52Z,0,kesini gara pengin dengar lagunya ajagak cerita perbedaan keyakinan,9,negative,0.9988549947738647
JENpTmMQBQY,UgyaTexOWT9xNeWq0lh4AaABAg,@ajiaji9188,"aku islam dia kristen orang tuanya tidak merestui, karena ortunya menginginkan pacar anaknya yang satu agama dan akhirnya aku dan dia mengakhiri hubungan ini dan dia sekarang telah mempunyai cowo yang baru yang ortunya inginkan",2025-05-18T12:45:13Z,0,islam kristen orang tuanya merestui orang tuanya pacar anaknya agama hubungan cowok orang tuanya,14,negative,0.9764212965965271
JENpTmMQBQY,Ugy4_usMTSPslvZH4Ah4AaABAg,@bismabisma7950,Anji** lah lagu ini gk seru bgt dan as**lah lagu ini tolo** bab**,2025-05-18T12:35:15Z,0,anji lagu seru banget aslah lagu tolo bab,8,positive,0.9980753660202026
JENpTmMQBQY,UgyTDkboLXRwixofjBJ4AaABAg,@dwiisnaeni6209,Aq yakin ini lagu pasti terinspirasi dr kisah nyata menyentuh bgt😢,2025-05-18T11:32:58Z,0,lagu terinspirasi kisah nyata menyentuh banget,6,positive,0.9992837309837341
JENpTmMQBQY,UgwqNGKG4K_IdzDru-d4AaABAg,@dbloSBD,"sya baru tau dan baru dnger bang, merinding.,pengen nangis . thanks",2025-05-18T11:23:37Z,0,tau dnger bang merindingpengen menangis thanks,6,negative,0.7357138395309448
JENpTmMQBQY,Ugzj8JYiCMJNBM1JLtp4AaABAg,@IlyasaIlyas-n6d,"Ini lagu menurut saya bukan perbedaan agama, Tapi pindah agama,jadi si cewenya pindah agama,, So si cowo nya binggung, Kecwwa, sama Ragu untuk nerusin hubungann,,, 😢😢",2025-05-18T11:19:00Z,0,lagu perbedaan agama pindah agamajadi sih cewenya pindah agama sok sih cowok nya binggung kecwwa ragu meneruskan hubungan,18,negative,0.999344527721405
JENpTmMQBQY,UgxMV_avKfVZv9WPd214AaABAg,@pejabatproject4479,"Pernah di posisi, ""mas, kamu tau dia (aku) kristen kan?, jangan sama dia (aku), kembalikan dia ke aku ya"". Dan yg ngmong juga Islam. 😊 kalian berdua, aku, sudah sama-sama bahagia dgn jodoh kita masing-masing.",2025-05-18T11:16:19Z,0,posisi mas tau kristen kembalikan ya ngmong islam berdua samasama bahagia jodoh masingmasing,13,positive,0.7130817770957947
JENpTmMQBQY,UgxoFeQb_I_TXS8fV5x4AaABAg,@OffensiveBGST,"aku atheist...
dia muslim...

lha tinggal ijab kabul aja sih, susah amat...",2025-05-18T11:07:15Z,0,atheist muslim tinggal ijab kabul sih susah,7,negative,0.9960230588912964
JENpTmMQBQY,UgzWWNWjIuQrksfG7_V4AaABAg,@SamSeoul-s4x,"Yg berbeda bisa bersama hanya karena perasaan yg sama yaitu cinta. Trus knp keyakinan harus jadi jurang toh sejatinya penilaian org kan bukan dari situ, tp dari karakter dia baik ga buat hidup bersama.",2025-05-18T10:59:36Z,0,berbeda perasaan cinta keyakinan jurang sejatinya penilaian orang situ karakter hidup,11,negative,0.9903653264045715
JENpTmMQBQY,UgwsFQSVCx_7pI9xSX14AaABAg,@rizkygunari6942,"lagu hampir 3 tahun yang lalu, baru masuk top 3 sekarang? emang rezeki gakan datang kalo emang belum waktunya ya",2025-05-18T10:29:16Z,0,lagu masuk top rezeki gakan kalo ya,7,neutral,0.5519306659698486
JENpTmMQBQY,UgyKV-DvhKPTuVbrrn54AaABAg,@wawansetya2182,"ini lagu kalau di bikin versi opera gimana yak , keren banget ga sih",2025-05-18T10:09:59Z,0,lagu bikin versi opera ya keren banget sih,8,positive,0.99383544921875
JENpTmMQBQY,UgzIXCkIig9FMCzs3e94AaABAg,@rafiandopratama1652,"beda agama❌
beda dunia ✅
一Yogyakarta,18 Mei―",2025-05-18T09:56:57Z,0,beda agama beda dunia yi yogyakarta mei,7,neutral,0.9984748959541321
JENpTmMQBQY,Ugz75_3P36pU7ypvz254AaABAg,@leonstar752,"6 tahun bersama ketika ku mengenal judi online semua hancur pernikahan ku gagal kini hanya sebuah penyesalan yang mendalam 😢 
Tuhan memang adil tuhan tau mana yang baik buat kebaikan dia , kesempatan memang ada tapi kekecewaan takan mampu meredamkan semuanya",2025-05-18T09:56:48Z,0,ku mengenal judi online hancur pernikahan ku gagal penyesalan mendalam tuhan adil tuhan tau kebaikan kesempatan kekecewaan takan meredamkan,19,negative,0.9976123571395874
JENpTmMQBQY,Ugw5oAke9p0qDNzIlqV4AaABAg,@ikbarrajatokek3058,Antara air wudhu dan air tirta itulah kisahku yg berujung perpisahan,2025-05-18T09:50:27Z,0,air wudhu air tirta kisahku berujung perpisahan,7,neutral,0.841670572757721
JENpTmMQBQY,Ugw_makZOg6sxRKM1-x4AaABAg,@bagussusilo6227,"Mencintai seseorang bukan berarti harus memilikinya seutuhnya, ada kalanya engkau harus merelakan dan melepaskannya.. jika dia yang engkau cintai dalam doamu tak lagi sesuai dengan apa yang engkau harapkan, namun engkau tetap memiliki rasa cinta maka doakanlah jalan terbaik untuknya.. 

Semua terasa berat, sakit, kecewa, air mata jatuh tanpa terasa namun itulah salah satu cerita cinta, jika dia memilih jalan berbeda maka jangan memaksanya untuk bertahan dengan jalanmu, cinta bukanlah ego namun sebuah perasaan yang lembut dari sebuah naluri hati..

Mencintai bukan berarti engkau harus bertahan dengan rasa sakitmu untuk mencintai seseorang yang tak lagi mencintaimu dengan egonya dan cara pandangnya yang berbeda..

Cinta mengajarkan ikhlas dan tulus, engkau berbeda pendapat dengannya dan menjadi emosi dengannya namun engkau memilih memaafkannya karena tahu itu hanyalah memperburuk keadaan, engkau berusaha tersenyum dan tegar padahal engkau telah hancur..",2025-05-18T09:49:59Z,0,mencintai memilikinya seutuhnya kalanya engkau merelakan melepaskannya engkau cintai doamu sesuai engkau harapkan engkau memiliki cinta doakanlah jalan terbaik untuknya berat sakit kecewa air mata jatuh salah cerita cinta memilih jalan berbeda memaksanya bertahan jalanmu cinta ego perasaan lembut naluri hati mencintai engkau bertahan sakitmu mencintai mencintaimu egonya pandangnya berbeda cinta mengajarkan ikhlas tulus engkau berbeda pendapat dengannya emosi dengannya engkau memilih memaafkannya memperburuk engkau berusaha tersenyum tegar engkau hancur,70,negative,0.9558451771736145
JENpTmMQBQY,UgzEuPdfgNoq7M4bDGZ4AaABAg,@novitabiantong6688,Salfok ini lokasi syutingnya dimana ya ❤,2025-05-18T09:35:33Z,0,salah fokus lokasi syutingnya dimana ya,6,positive,0.5076639652252197
JENpTmMQBQY,UgxUnhPc4lwd__HB32l4AaABAg,@ArWinda-e5f,"Dulu aku islam dan dia Kristen,tapi pada akhirnya kami jalan di jalan yang sama. Aku ikut ajarannya,dan dia juga keluarganya baik banget. beda sm mantan suamiku dulu padahal sesama islam. Puji Tuhan saya Kristen dan pilihan saya benar.",2025-05-18T09:32:43Z,2,islam kristentapi jalan jalan ajarannyadan keluarganya banget beda mantan suamiku islam puji tuhan kristen pilihan,15,negative,0.9332736730575562
JENpTmMQBQY,UgwcV3AFoZm2QqRLdrl4AaABAg,@yerin-d2r,"Ini tentang aku dan alm papa. Berbeda keyakinan hingga maut memisahkan. Belum sempat aku banyak berdoa untuk papa dapat hidayah tapi Allah panggil papa duluan. Pa.. aku hanya bingung, aku masih dan sangat mau jadi anak papa yg berbakti, tp sekarang papa jauuhhhh banget disana. Karena jalan kita berbeda, aku gak bisa kirim doa banyak banyak buat papa. Aku belajar ikhlas dari ini. Aku pasrahkan semua sama Allah. 🥹",2025-05-18T08:58:59Z,61,almarhum papa berbeda keyakinan maut memisahkan berdoa papa hidayah allah panggil papa duluan bingung anak papa berbakti papa jauuh banget disana jalan berbeda kirim doa papa belajar ikhlas pasrahkan allah,30,positive,0.9201539158821106
JENpTmMQBQY,UgwWA47jxy329_SXqKh4AaABAg,@irvanevala1987,"Siapa sangka 
Wajah semanis senja bisa membuat luka sedal samudra",2025-05-18T08:43:17Z,1,sangka wajah semanis senja luka sedal samudra,7,positive,0.5828092694282532
JENpTmMQBQY,Ugxoi-2HeSxF4soqMAZ4AaABAg,@tubagusimanudin9131,Berdoa dengan menggenggam dan menadah kan tangan adalah cara yg berbeda dalam keyakinan yg berbeda tp tetap satu tujuan pada yg maha pencipta...,2025-05-18T08:28:11Z,1,berdoa menggenggam menadah tangan berbeda keyakinan berbeda tujuan maha pencipta,10,neutral,0.9238757491111755
JENpTmMQBQY,Ugz1feQC9nZsKG_Rd254AaABAg,@bromptonws9166,Ikuti lah ajaran Yesus...Yesus memeluk ajaran Islam 🎉,2025-05-18T08:28:04Z,2,ikuti ajaran yesusyesus memeluk ajaran islam,6,negative,0.825110912322998
JENpTmMQBQY,UgwEHddF_GMDJa_3jS94AaABAg,@SarbiniSarbini-f3b,dalam keluarga ada suami istri dan kedua anaknya....si anak cwek dpat tlpon yg mungkin isinya masalah dengan seseorang kemudian datang wanita yg mungkin teman dekat ayahnya.... terus...mungkin si anak cwek ini suka dengan pacar teman ayahnya...,2025-05-18T08:00:14Z,1,keluarga suami istri anaknyasi anak cewek dpat tlpon isinya wanita teman ayahnya terusmungkin sih anak cewek suka pacar teman ayahnya,20,negative,0.750566303730011
JENpTmMQBQY,UgyLp4dtY1fJCwM_bUV4AaABAg,@PutraHendri-g5i,"Charita Utami berperan penting di lagu ini😂
Soal ny suara dia yg buat booming",2025-05-18T07:40:54Z,1,charita utami berperan lagu nya suara booming,7,neutral,0.9368333220481873
JENpTmMQBQY,UgzuCCil5-6MITNLvlR4AaABAg,@aditschannel298,"Awalnya mereka sejalan, lalu MANGU karena ceweknya memilih jalan yang berbeda.
Ini rasanya lebih pahit daripada ketika dari awal sudah beda keyakinan.",2025-05-18T07:34:51Z,1,sejalan mangu ceweknya memilih jalan berbeda pahit beda keyakinan,9,negative,0.9914299845695496
JENpTmMQBQY,UgyXzN6tQ2g6tYd-rRd4AaABAg,@juliantidewi8658,"Teruntuk kamu yg sempat hadir di hati ini 6 tahun lalu, Semoga bahagia dan menemukan pasangan yg cintanya lebih dari aku ya :) tenang saja, aku gabakal hadir di hidupmu lagi, karena aku sudah menemukan seseorang itu, yg cintanya ke aku lebih besar daripada kamu.",2025-05-18T07:19:20Z,1,teruntuk hadir hati semoga bahagia menemukan pasangan cintanya ya tenang hadir hidupmu menemukan cintanya,14,positive,0.9923822283744812
JENpTmMQBQY,UgxWW4SoixzYc_ynf2J4AaABAg,@mingaseo,"Jadi flashback, ane cindo muslim dr lahir berhasil memualafkan ex cindo ane 3 kali jaman kuliah..  😂🙏🏻",2025-05-18T07:18:01Z,1,flashback ane cindo muslim lahir berhasil memualafkan ex cindo ane kali jaman kuliah,13,neutral,0.9982556700706482
JENpTmMQBQY,Ugz4eG-sX35W5PJZrUh4AaABAg,@reyyessx5926,"Ini cerita vid clip nya gimana..
Itu si cwek yg ga gabung kumpul pas di akhiri vudio mantan istrinya kah.. 🙂",2025-05-18T06:56:44Z,1,cerita vid clip nya sih cewek gabung kumpul pas vudio mantan istrinya kah,13,neutral,0.997698962688446
JENpTmMQBQY,UgxYogJJEtFuheem2tF4AaABAg,@DamhcaZs93,"Saling menghargai dan menghormati 
Agamamu agamamu
Agamaku agamaku 
Hadir 2025 may 19🎉",2025-05-18T06:30:24Z,1,menghargai menghormati agamamu agamamu agamaku agamaku hadir,7,positive,0.9330381155014038
JENpTmMQBQY,Ugzy-o5sMHN7HJdSJhB4AaABAg,@ReminemMusic,"I think this song was made based on an event that really happened. But it seems that this song keeps a conflict that actually occurs, maybe this song is a form of stating events among the people involved in this band itself, and I am sure the band's grop has disbanded at this time.",2025-05-18T06:29:10Z,0,think song made based event really happened seems song keeps conflict actually occurs maybe song form stating events among people involved band sure bands grop disbanded time,27,positive,0.804431140422821
JENpTmMQBQY,Ugzghx9ZN5veK8MxnOB4AaABAg,@pepayamerah3788,Sama dengan kisah almarhum ke dua orang tua saya....dimana papa saya berprofesi sebagai polisi 4:32 di lahirkan dan di besarkan dari keluarga katolik...dan ibu saya dari keluarga yg sangat biasa di lahir kan dan di besarkan.   dari keluarga muslim...dan merekan menikah secara islam...hingga ajal menjemput mereka semoga mereka di pertemukan kembali dalam surga nya Allah SWT amin yra,2025-05-18T05:39:44Z,0,kisah almarhum orang tua sayadimana papa berprofesi polisi lahirkan besarkan keluarga katolikdan keluarga lahir besarkan keluarga muslimdan merekan menikah islamhingga ajal menjemput semoga pertemukan surga nya allah swt amin yra,30,positive,0.9775545597076416
JENpTmMQBQY,UgxmTZBNDpfcTfBEJ7B4AaABAg,@adhigans-wk1bi,Menceritakan yg aku alami skarang yaitu berbeda agama dan banyak sekali perbedaan antara kita dan masalah kecilpun sering sekali membekak hanya karna keegoisan kami berdua hingga terlintas dalam pikiran untuk melepaskan namun hati berkata lain ntah karna sudah terlanjur mencintai ataupun karna terlalu nyaman saat bersama nya sampai sekarang pun kami masih bersama,2025-05-18T05:36:50Z,2,menceritakan alami berbeda agama perbedaan kecilpun membekak keegoisan berdua terlintas pikiran melepaskan hati terlanjur mencintai nyaman nya,17,positive,0.5766895413398743
JENpTmMQBQY,UgxinwKiZyzO8fb8BP54AaABAg,@seviraraisamy,"ya allah aku lagi di fase ini semoga apa yang aku semoga menjadi kenyataan,bantu doa nya ya 😊",2025-05-18T05:28:36Z,1,ya allah fase semoga semoga kenyataanbantu doa nya ya,9,positive,0.9483368992805481
JENpTmMQBQY,Ugy54E--AiWj00oI1O94AaABAg,@afrizalfahmi6233,"Di balik suara adzan yang bergema dan sujud ya ia berbisik pada bumi di dengar pada langit (Allah swt), terdengar lonceng yang berdentang dengan doa dan harapan. Cinta beda agama terhalang tembok kokoh antara kedua iman yang berbeda.",2025-05-18T05:27:24Z,1,suara adzan bergema sujud ya berbisik bumi dengar langit allah swt terdengar lonceng berdentang doa harapan cinta beda agama terhalang tembok kokoh iman berbeda,24,negative,0.9677704572677612
JENpTmMQBQY,UgxaHV4m2qD2WPcQOyF4AaABAg,@dadenw.f8113,"Aku muslim dia non muslim tp setelah kurang lebih 3 tahun pacaran akhirnya dia mualaf mengikuti keyakinan ku..
Dan pada hari yg sakral di hari pernikahan kami Dia tertabrak dan meninggalkan sy selamanya.....!!
Gila hari itu gila tak masuk logika gila keadaan gila gila
Termangu hatiku tertegun jiwaku..
Hey yg udah di surga apa kabar ??",2025-05-18T04:49:48Z,14,muslim non muslim pacaran mualaf mengikuti keyakinan ku sakral pernikahan tertabrak meninggalkan gila gila masuk logika gila gila gila termangu hatiku tertegun jiwaku hey surga kabar,26,negative,0.9980764389038086
JENpTmMQBQY,UgyaP7IuGiEGitzZsNl4AaABAg,@evansalparis9420,"Aku muslim, dia kristen kenal pas do'i masih smp kelas 8, kupikir akan selesai hanya dengan hitungan bulan..ternyata? Bertahan hanya 2th saja😊",2025-05-18T04:19:48Z,0,muslim kristen kenal pas doi kelas kupikir selesai hitungan bulanternyata bertahan,11,positive,0.9408835172653198
JENpTmMQBQY,UgwkMfPMz-e7Lz327l94AaABAg,@serbaserbi00,Bagi ku ini bukan hanya tentang perbedaan agama. Tetapi mencintai dengan cara yang berbeda dan banyak nya hambatan yang terjadi. Sehingga seperti tak kan mungkin. Terlebih ditentang oleh semua pihak,2025-05-18T04:01:09Z,0,ku perbedaan agama mencintai berbeda nya hambatan ditentang,8,negative,0.9543018341064453
JENpTmMQBQY,UgzbPTze8nOAFacIOpN4AaABAg,@Raalopes,"Masyaallah..sudah 10tahun pernikahanku,
Bertahun2 dengar lalu fourtwnty dimobil kita,baru tahu maksud arti lagu ini. dan kita selalu mendengarkannya setiap kita berpergian..
11thn lalu,Satu bulan kenal sudah tahu kalau suamiku adalah protestan,namun dia meyakinkan kalau memang kita berjodoh allah kita akan menyatukan.Namun kalau tidak bersiaplah menerima ketentuannya.
Alhamdulillah sudah 10tahun kita menjalanin pernikahan ini dan sudah mendapatkan anak yg soleh dan soleha.❤",2025-05-18T03:26:12Z,2,masyaallahsudah pernikahanku bertahun dengar fourtwnty dimobil kitabaru maksud arti lagu mendengarkannya berpergian lalusatu kenal suamiku protestannamun berjodoh allah menyatukannamun bersiaplah menerima ketentuannya alhamdulillah menjalanin pernikahan anak soleh soleha,28,positive,0.9956127405166626
JENpTmMQBQY,UgwSKn1UfxFhxpZ-LQJ4AaABAg,@metamaysella6098,Dulu sy katholik dia islam 7taun kenal sehingga sy putuskan untuk mualaf.. tp sy pikir sama saja yang kita sembah tetap satu tujuan  hanya  beda saja cara kita berdoa . Asalkan kita tetap jadi orang baik dan slalu ingat pada sang pencipta,2025-05-18T03:16:39Z,10,katholik islam kenal putuskan mualaf pikir sembah tujuan beda berdoa orang sang pencipta,13,neutral,0.8767933249473572
JENpTmMQBQY,Ugzmhc0APZvR9nycqDl4AaABAg,@wackyadhie,"Air mata mengembang, jadi inget masa lalu saya dan istri, alhamdulilah semua kembali ke jalanNya, walaupun berliku",2025-05-18T03:09:30Z,2,air mata mengembang istri alhamdulilah jalannya berliku,7,positive,0.7906262874603271
JENpTmMQBQY,UgzDvQPLnjNA1Qtrn5Z4AaABAg,@RiskiYusuf-u7u4z,"Aku islam,pacarku kristen protestan sekian lama bersama akhirnya kmi memutuskan hubungan krna emg hubungan ini tidak ada tujuannya,dia sebenarnya mau masuk islam tapi demi aku,bukan krna dari hati sendiri,dan aku jg berfikir kalo pun dia masuk islam pasti dia bakal di asingkan oleh keluarga dia sendiri,hingga akhirnya aku meyakini dia kalau emg kami berjodoh pasti di masa depan bakalan di pertemukan lagi,dan kalaupun belum jodoh pasti dapat pengganti yg lebih baik❤",2025-05-18T02:43:43Z,20,islampacarku kristen protestan sekian memutuskan hubungan hubungan tujuannyadia masuk islam akubukan hati sendiridan berpikir kalo masuk islam asingkan keluarga sendirihingga berjodoh pertemukan lagidan jodoh pengganti,25,neutral,0.40658053755760193
